,AAPL,BAC,C,DELL,GOOGL,MS,MSFT
2009-09-30,-0.00039872408293450956,-0.013723150357995206,0.02990175138829554,0.006134969325153339,-0.005370526231413542,-0.006756756756756799,-0.0013345195729538295
2009-10-01,-0.02393298763462315,-0.042347247428917156,-0.06408129406885099,-0.007452574525745215,-0.017447717290566933,-0.03265306122448974,-0.032516703786191536
2009-10-02,0.022067838169186782,0.008212255211623498,-0.0022158209616662816,-0.0068259385665528916,-0.005372375328083989,-0.01371308016877637,0.0032228360957642366
2009-10-05,0.006397441023590522,0.038220551378446155,0.03308905174328225,0.007560137457044647,0.008122706469302798,0.012834224598930355,-0.012849931161082906
2009-10-06,0.021454112038140627,0.002414001207000638,0.0,0.023192360163710735,0.020940695296523426,0.03167898627243915,0.01906090190609011
2009-10-07,0.001166861143523823,0.02046959662853709,-0.0062338779019778245,-0.009333333333333416,0.037697299895841585,0.0122824974411464,-0.00045620437956206406
2009-10-08,-0.005439005439005329,-0.0011799410029498247,0.0021630975556998777,0.02960969044414541,-0.006485735243021873,0.024941017863161496,0.022820629849383822
2009-10-09,0.006640624999999956,0.00945067926757237,-0.004316857327865242,-0.0006535947712419388,0.004002331455216446,0.0046037487668531,-0.0049085229808121245
2009-10-12,0.0015521924718664426,0.030427150380339274,0.030132234988077267,-0.02419882275997376,0.015094047526898358,-0.010147299509001728,0.006726457399103047
2009-10-13,-0.0038744672607515795,-0.011925042589437829,0.012626262626262541,-0.007372654155495928,0.003965228000610166,-0.01951058201058198,0.0035634743875279096
2009-10-14,0.006612213146635515,0.04367816091954024,0.03512053200332521,0.020931802835921554,0.01750721555521806,0.05430016863406428,0.005770084332001657
2009-10-15,-0.00386398763523943,-0.026431718061673992,-0.049989961855049225,-0.012566137566137559,-0.010114582166983799,-0.0038387715930902067,0.028684907325684073
2009-10-16,-0.013188518231186941,-0.046380090497737614,-0.03360101437024521,-0.010046885465505695,0.03762913807405166,0.00867052023121384,-0.007722007722007707
2009-10-19,0.00943396226415083,-0.005931198102016477,-0.010933741526350294,0.005412719891745521,0.0040697674418603835,0.003502069404648145,-0.005188067444876654
2009-10-20,0.0471183800623054,-0.00835322195704058,-0.024320141499004966,-0.0006729475100941684,-0.000651418645049251,-0.017766497461928932,0.0004345936549325913
2009-10-21,0.03086649312011902,-0.029482551143201086,-0.0022660321776569736,-0.012794612794612803,-0.0011226189613964266,0.04812661498708026,0.007819287576020795
2009-10-22,0.0014430014430015792,0.000619962802231866,0.009084714967067864,0.018417462482946734,0.005401877968313817,0.048690292758089226,0.0004310344827587187
2009-10-23,-0.006123919308357428,-0.0185873605947956,0.0,0.0026791694574681557,-0.0007211885186787503,-0.020863943579194855,0.05385609651012491
2009-10-26,-0.007249003262051468,-0.0505050505050505,-0.042538825118163426,-0.006680026720106924,0.0009382217090068146,-0.00570228091236491,0.023303352412101352
2009-10-27,-0.025191675794085433,0.0033244680851063357,0.0,-0.005379959650302579,-0.010671281274785449,-0.01961968004829473,-0.0027966440271673942
2009-10-28,-0.025093632958801404,-0.028495692511597115,-0.04442877291960512,-0.04597701149425282,-0.014576197070184427,-0.051416256157635454,-0.020032051282051322
2009-10-29,0.020361121782558556,0.048431105047748835,0.05633456334563336,0.024096385542168752,0.019894978182087186,0.041869522882181265,0.006950122649223234
2009-10-30,-0.03990963855421681,-0.073519843851659,-0.05100139729855613,-0.03252595155709337,-0.02708484408992029,-0.04579439252336459,-0.017458384084449885
2009-11-02,0.004313725490196152,0.0035112359550562022,-0.024539877300613466,-0.0007153075822603494,-0.003987627175492836,-0.004570682337577514,0.005785123966942196
2009-11-03,-0.0031237797735258477,0.011896431070678837,0.012578616352201255,0.010021474588403745,0.00617376337648734,0.00524762217120367,-0.012736236647493793
2009-11-04,0.010967489228358662,-0.006915629322268413,-0.01739130434782621,-0.0007087172218285254,0.005689635937674131,-0.020554649265905334,0.019142738243861812
2009-11-05,0.017047655947307394,0.029247910863509752,0.02275600505689024,0.02269503546099294,0.015382339890548824,0.02964690206528986,0.014699877501020975
2009-11-06,0.0015238095238094829,-0.005412719891745632,0.0,-0.0034674063800277377,0.00447924253459564,0.005499838240051735,0.0016096579476860828
2009-11-09,0.03651578546976042,0.04761904761904767,0.03189122373300379,0.04592901878914413,0.020701156509444374,0.04150579150579148,0.016472478907191723
2009-11-10,0.007706422018348702,0.016883116883116944,-0.002395783421178743,-0.008649367930804952,0.007530013497194066,-0.007414272474513317,0.0007905138339920903
2009-11-11,0.0014566642388929019,0.02490421455938696,-0.004803073967339144,0.012080536912751683,0.006733413241204245,0.0015561780267661085,0.003949447077409296
2009-11-12,-0.006181818181818288,-0.02242990654205612,-0.023889961389961245,-0.008620689655172487,-0.0047624050145324,-0.02206339341205721,0.008261211644374322
2009-11-13,0.01207464324917673,-0.005098789037603524,-0.0024721878862793423,-0.0033444816053510573,0.007388902572041944,0.0025421035907213785,0.008973858759266484
2009-11-16,0.010484454085321726,-0.007046764894298452,0.031970260223048275,0.03624161073825505,0.007404561489294803,0.03454833597464346,-0.0030935808197988246
2009-11-17,0.0017889087656530744,-0.006451612903225823,0.014409221902017322,-0.0006476683937823857,0.002080227438199689,-0.02236519607843135,0.020170674941815347
2009-11-18,-0.0050000000000000044,0.03701298701298694,0.011837121212121104,0.0071289695398573105,-0.0014531363526275598,-0.004073958006894363,0.0038022813688212143
2009-11-19,-0.02620244077530509,-0.016280525986224204,-0.007019185774450265,-0.012226512226512165,-0.006340736634212418,-0.030522341095028382,-0.010984848484848486
2009-11-20,-0.002948765204570547,0.0006365372374284028,-0.014137606032045058,-0.09967426710097715,-0.005265360206429981,-0.006491398896462219,-0.00536193029490617
2009-11-23,0.02957486136783727,0.012086513994910897,0.019120458891013214,0.0354558610709117,0.021733796052862298,0.016007840574975507,0.010781671159029615
2009-11-24,-0.006822262118492017,-0.011313639220615901,-0.016416510318949418,-0.03214535290006992,0.0012694273853224303,-0.015112540192926072,-0.0011428571428572232
2009-11-25,-0.001446131597975353,-0.009535918626827788,-0.009537434430138214,0.002888086642599319,0.004523026315789602,-0.02187397975840677,-0.0038138825324178782
2009-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-27,-0.0173787110789283,-0.030166880616174674,-0.026239768897448168,-0.015118790496760348,-0.01019920862327739,-0.029038718291054755,-0.019142419601837712
2009-11-30,-0.003684598378776771,0.024487094639311868,0.012360939431396822,-0.0014619883040934978,0.005582934142054574,0.03506359573736684,0.006245120999219367
2009-12-01,-0.014423076923076983,0.00322997416020665,-0.0024420024420024333,-0.019765739385065872,0.011789300524349677,-0.0019926934573231136,0.020558572536850228
2009-12-02,-0.0037523452157597337,-0.014810045074050149,0.0,-0.013442867811799819,-0.003996883785523209,-0.028951747088186375,-0.007601672367920864
2009-12-03,0.001129943502824693,0.006535947712418277,-0.012239902080783405,-0.014383043149129526,-0.003026696140112195,-0.013022618231665506,0.0015319800842588105
2009-12-04,-0.01617757712565837,0.0331168831168831,0.0024783147459728205,0.0,-0.0012279983626688473,0.025347222222222188,0.004971319311663613
2009-12-07,-0.022562141491395793,-0.023884349465744914,-0.007416563658838138,-0.01228878648233489,0.002117486338797825,-0.018963765662038723,-0.0060882800608828
2009-12-08,0.005086071987480567,-0.030264005151319995,-0.0298879202988791,-0.03654743390357684,0.0013632335900755077,-0.007594062823610637,-0.0072741194486983796
2009-12-09,0.041650447644998145,-0.0013280212483400833,-0.012580231065468572,0.023405972558514954,0.0033353753999048052,0.006608695652174035,0.004627844195912001
2009-12-10,-0.00710014947683113,-0.011303191489361653,0.002340093603744098,0.009463722397476504,0.004240162822252369,-0.00414651002073263,0.005374280230326267
2009-12-11,-0.008656379375235224,0.027572293207800858,0.020752269779507282,-0.008593750000000067,-0.0016889039013679996,-0.014920194309507306,-0.000763650248186365
2009-12-14,0.011769172361427493,0.0,-0.06327827191867852,0.004728132387706863,0.008830993063779546,0.013384994716449494,0.008788689338937505
2009-12-15,-0.014258911819887365,-0.02814136125654454,-0.037710255018990835,0.02509803921568632,-0.004326536088006483,-0.010775112964893974,-0.003030303030302939
2009-12-16,0.004187285877426783,0.0060606060606061,-0.03101212292077815,0.01377199693955622,0.007781183683093662,0.016514406184118036,0.0026595744680850686
2009-12-17,-0.01592115238817282,-0.028112449799196804,-0.07244690136747156,0.0030188679245282124,-0.006384116585333333,-0.04009678534393368,-0.016672982190223617
2009-12-18,0.018489984591679498,0.011707988980716344,0.062421580928481823,0.0,0.004171292091364798,0.0028808066258552145,0.02581888246628128
2009-12-21,0.01437216338880476,0.017018379850238352,0.005904930617065318,0.02708803611738153,0.003785467823523403,0.01543985637342904,0.005259203606311047
2009-12-22,0.010812826249067875,0.0026773761713521083,-0.023481068388611637,0.0,0.004071552529702371,-0.0021216407355022504,0.0097159940209266
2009-12-23,0.008483954260420479,-0.008678237650200371,-0.014727983168019265,0.01611721611721606,0.01758292893704705,-0.006378454996456395,0.0033308660251665234
2009-12-24,0.034381858083394334,0.004040404040404066,0.017998779743745974,0.03172314347512617,0.011105667156622756,0.006419400855920188,0.0025820730357801747
2009-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-28,0.012376237623762387,0.0026827632461434714,0.011986814504045817,-0.01327742837176804,0.00710709093845896,-0.010276399716513063,0.0055187637969094094
2009-12-29,-0.011875654907439692,-0.011371237458194017,-0.005922416345869208,-0.01912181303116145,-0.005581395348837281,0.0046544933762977525,0.00695206732528364
2009-12-30,0.012018381053375826,-0.003382949932340895,-0.014596365802800215,0.033212996389891725,0.00538692300248389,0.002138275124732747,-0.01380813953488369
2009-12-31,-0.004191407614390408,-0.0006788866259334059,-0.0030229746070133956,-0.02935010482180289,-0.004427618069815176,0.0035561877667140696,-0.015475313190862261
2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-04,0.015433181339880697,0.04211956521739135,0.026986052152820017,0.012958963282937441,0.010924911376087643,0.044294826364280615,0.01571856287425155
2010-01-05,0.0017271157167531026,0.03194263363754901,0.038382049010924346,0.022032693674484793,-0.004399247664892081,0.03664743807261628,0.0
2010-01-06,-0.01586206896551723,0.012002526847757489,0.03099232300255883,-0.01947148817802513,-0.02523134065511834,0.012765957446808418,-0.005895357406042745
2010-01-07,-0.0017519271198318531,0.033083645443195975,0.0027578599007169746,0.009929078014184523,-0.023256577866832995,0.014544279250161551,-0.010378057820607856
2010-01-08,0.006669006669006716,-0.009063444108761476,-0.016226622662266155,0.009129213483145993,0.013317639145787652,-0.020388658808537796,0.006741573033707926
2010-01-11,-0.009065550906555031,0.009146341463414753,0.010902991333519463,0.0,-0.001493478477315735,-0.006504065040650375,-0.012648809523809534
2010-01-12,-0.011259676284306797,-0.0338368580060423,-0.030143805309734373,0.01391788448155884,-0.017682643089809158,-0.02847790507364978,-0.0067822155237377
2010-01-13,0.014234875444839812,0.016260162601626105,-0.005702879954377016,0.0006863417982154729,-0.005752182445692755,0.00438005390835583,0.00948406676782998
2010-01-14,-0.0059649122807018395,0.011692307692307669,0.0028677946659019238,-0.024691358024691357,0.0046964334331611735,-0.002012747400201187,0.019917324314167706
2010-01-15,-0.01659018708083304,-0.03345498783454992,-0.02573634543894765,-0.020393811533052086,-0.016699410609037346,-0.026218487394958023,-0.0029476787030214835
2010-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-19,0.04414931801866473,0.0037759597230961894,0.03522160258291751,0.02871500358937551,0.013124806228254515,0.025543665861235798,0.0077605321507761005
2010-01-20,-0.015469233413544115,0.01065830721003147,-0.022682166146867133,-0.02023726448011176,-0.012240734444066703,-0.016829350387075004,-0.01650165016501648
2010-01-21,-0.017108938547486074,-0.062034739454094434,-0.05483028720626637,-0.008547008547008517,0.004406196213424973,-0.042108866826429336,-0.019015659955257336
2010-01-22,-0.04973357015985791,-0.03703703703703698,-0.00613873542050325,-0.052442528735632266,-0.05654945506888753,-0.05253752680486057,-0.034967692892436286
2010-01-25,0.02691588785046717,0.005494505494505475,-0.0061766522544781655,0.018953752843063,-0.018199651264167338,-0.0022632968691060906,0.012603387160299295
2010-01-26,0.014197306152166078,-0.013661202185792476,-0.02486016159105031,-0.022321428571428492,0.004477004477004609,-0.014744801512287409,0.005834305717619559
2010-01-27,0.00933237616654714,0.028393351800554134,0.015933715742511234,-0.003805175038051778,-0.0005893620156182111,0.024558710667689887,0.0058004640371229765
2010-01-28,-0.04125177809388336,0.011447811447811373,0.012547051442910906,-0.018334606569900713,-0.014411027568922208,-0.016479400749063622,-0.016916570549788568
2010-01-29,-0.036350148367952584,-0.011984021304926706,0.024783147459727317,-0.028793774319066046,-0.00811487977263381,-0.025894897182025978,-0.033633163863903026
2010-02-01,0.01385681293302543,0.015498652291105142,0.005743651753325363,0.02483974358974339,0.00580606243402193,0.029319781078968044,0.008093889113719221
2010-02-02,0.006074411541381997,0.011944260119442607,0.021039975954313173,0.006254886630179923,-0.0035609865807031404,0.017850360805165222,0.0016057808109193328
2010-02-03,0.016981132075471583,-0.004590163934426239,-0.011775095672652336,0.0038850038850040125,0.01824474288078859,-0.005970149253731294,0.006012024048096309
2010-02-04,-0.035992578849721624,-0.050065876152832645,-0.05630026809651478,-0.025541795665634637,-0.025971627013447685,-0.04504504504504503,-0.02749003984063747
2010-02-05,0.01770592763664358,0.01664355062413314,0.012626262626262541,0.017474185861795055,0.008571970415323538,0.023584905660377187,0.006554690700532495
2010-02-08,-0.006807866868381196,-0.0347885402455661,-0.021820448877805432,0.010928961748633892,0.004099131285021151,-0.024193548387096753,-0.01098901098901095
2010-02-09,0.010662604722010638,-0.0007067137809186885,0.009560229445506607,0.01235521235521242,0.005580524344569238,0.02007083825265643,0.010699588477366184
2010-02-10,-0.005275056518462717,0.014144271570014189,0.0063131313131312705,0.01449275362318847,-0.0037245335021788284,0.01388888888888884,-0.0008143322475570036
2010-02-11,0.0181818181818183,-0.002789400278939924,0.0031367628607277265,0.014285714285714235,0.003663688362181894,-0.014079147640791545,0.004482477587611999
2010-02-12,0.008556547619047672,-0.012587412587412694,-0.009380863039399667,-0.007412898443291294,-0.006108689983983506,0.0011578541103820505,-0.006490872210953347
2010-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-16,0.01512357063814096,0.0495750708215299,0.04103535353535337,0.02165795369678869,0.015328111531687005,0.02428681572860447,0.019599836668027892
2010-02-17,-0.0043604651162790775,0.03306342780026994,0.030018192844148084,-0.002192982456140302,-0.005721246124317236,-0.015430937147158486,0.008410092110532563
2010-02-18,0.0018248175182482562,0.013716525146962644,0.005887547836326279,0.022710622710622852,0.009318038385863314,-0.004587155963302836,0.01350277998411431
2010-02-19,-0.006193078324225776,0.0,-0.0029265437518291026,-0.06661891117478524,-0.004524054730028038,0.005376344086021501,-0.007053291536050166
2010-02-22,-0.006231671554252305,0.020618556701030855,0.011740534194305763,-0.008442056792018371,0.0037687049695178665,0.011077158135981646,-0.0011838989739543226
2010-02-23,-0.01659904094430098,-0.016414141414141437,-0.03191180736872645,-0.010835913312693513,-0.014245223984981847,-0.020400453343407565,-0.014223627024891328
2010-02-24,0.01837959489872465,0.024390243902439046,0.029967036260113877,0.013302034428795073,-0.006721433905899965,0.025067489394523745,0.01082164328657309
2010-02-25,0.006629834254143541,0.013784461152882121,-0.017457084666860467,-0.006949806949806958,-0.0094736842105263,-0.0030097817908201208,-0.0011895321173670537
2010-02-26,0.01280643980973295,0.006180469715698411,0.0029612081729344375,-0.0038880248833591535,0.0006831638074995539,0.01584905660377367,0.002381897578404013
2010-03-01,0.02131502890173409,0.0030712530712528885,-0.002952465308532437,0.024980483996877467,0.011188652051884906,0.0003714710252600284,0.012277227722772288
2010-03-02,-0.0007074637424832053,-0.014696876913655732,0.0029612081729344375,0.007616146230007503,0.01571583961591827,0.018195321203119175,-0.019170579029733847
2010-03-03,0.002477876106194765,-0.0049720323182099735,0.0,0.0022675736961450532,0.007865583456425407,-0.013493800145878976,0.0
2010-03-04,0.0067090395480227105,0.001873828856964188,0.008857395925597977,-0.003016591251885359,0.01700069614919575,0.031053604436229287,0.005983246908655815
2010-03-05,0.03893370747106273,0.018079800498753018,0.020485806262803496,0.015885022692889494,0.01736498901178085,0.007171029042667643,-0.0015860428231562196
2010-03-08,0.0006752194463199857,0.0024494794856093627,0.017206767995411543,0.008935219657483229,-0.0030808456390098993,0.006051975792096931,0.001588562351072298
2010-03-09,0.01788124156545212,0.0036652412950517466,0.07301945305892321,0.012546125461254665,-0.004049445865302648,-0.018046709129511784,0.0059476605868358234
2010-03-10,0.008286377195889871,0.01825928180158254,0.03652128218602213,0.008746355685131046,0.0289963620800342,0.03171171171171161,0.005912495072920798
2010-03-11,0.002958579881656709,0.000597728631201333,0.055513307984790705,-0.006502890173410436,0.008145298256559741,0.0017464198393293273,0.007053291536050166
2010-03-12,0.00491642084562427,-0.015531660692950866,-0.050192122958693686,0.00290909090909075,-0.002750464140823805,-0.0038354253835425345,0.003112840466926059
2010-03-15,-0.012393998695368502,0.0,-0.020227560050568805,0.0,-0.02823553747500518,-0.009100455022751142,0.0007757951900697613
2010-03-16,0.0026420079260236484,0.010922330097087318,0.041290322580645133,0.0029006526468455807,0.0035832121190619848,0.0226068527022254,0.002713178294573737
2010-03-17,-0.0013175230566534468,0.013805522208883536,0.0,0.02024584237165583,0.0006363122171946234,-0.0010362694300517505,0.00889060688055654
2010-03-18,0.002308707124010656,-0.011249259917110788,-0.007434944237918351,-0.0028348688873138794,0.001483784356673512,-0.006569847856154998,-0.0007662835249043765
2010-03-19,-0.010529779532741035,-0.014970059880239472,-0.029962546816479252,-0.009239516702203354,-0.011288274305065737,-0.014966933518969716,-0.0007668711656441118
2010-03-22,0.010974393082806788,0.008510638297872353,0.03603603603603589,0.01434720229555242,-0.0044598258883973285,-0.0010600706713781438,0.00038372985418266836
2010-03-23,0.016118421052631726,0.009644364074743894,0.022111801242236107,0.04101838755304099,-0.015267175572518998,-0.002122391227449505,0.009589566551591933
2010-03-24,0.004532211071544223,0.025671641791044753,0.004861448711716232,-0.014945652173913082,0.01517632929359114,-0.005317263381779624,-0.0075987841945288626
2010-03-25,-0.011923944569771194,0.009895227008149154,0.029027576197387495,-0.008275862068965467,0.009966300996630206,-0.01568068424803981,0.011868300153139222
2010-03-26,0.018917155903457328,0.009221902017291006,0.009402914903620108,0.008344923504867818,-0.000319466136589619,-0.0021723388848661207,-0.011350737797956922
2010-03-29,0.006402048655569814,0.007424328954882764,-0.030274802049371163,-0.002068965517241339,-0.00042609097042223265,0.019956458635703944,-0.0026789131266743427
2010-03-30,0.014949109414758244,-0.015306122448979553,-0.021373679154659042,0.0006910850034553828,0.007566338673581807,-0.007470651013874119,0.006139677666922472
2010-03-31,-0.003760576621748668,0.005181347150259086,-0.009815950920245342,0.0034530386740330155,0.0007051191651388233,0.0028673835125447855,-0.016018306636155555
2010-04-01,0.004089336269267108,0.010309278350515427,0.031970260223048275,0.002064693737095835,0.002959413754227924,-0.0032165832737669486,-0.004263565891472809
2010-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-05,0.01065162907268169,0.005102040816326481,0.019212295869356355,0.009615384615384581,0.0038991147955600436,0.0032269630692003393,0.0035033086804203695
2010-04-06,0.004649721016738884,0.01974055273547637,0.00706880301602264,0.02448979591836742,-0.004898701844011422,0.0025017869907075774,0.0019394879751744032
2010-04-07,0.004319654427645814,0.007190265486725744,0.016378100140383545,0.007968127490039834,-0.008228137416927406,0.022459893048128343,0.0007742934572203541
2010-04-08,-0.0027649769585251782,0.0016474464579900872,0.025092081031307556,0.0046113306982873414,0.007020031909235724,0.028591352859135277,0.01934235976789167
2010-04-09,0.007701786814541034,-0.003289473684210509,0.017965416573096693,0.003934426229508237,-0.0022532831038973855,0.0030508474576271816,0.01404174573055017
2010-04-12,0.0021400183430144715,0.0038503850385038785,0.01985440105890146,0.00653167864141091,0.011503581636613802,-0.0013518080432578516,-0.000374251497005873
2010-04-13,0.0006101281269066394,0.0005479452054795164,-0.004326195111399422,-0.01297858533419849,0.02452468166753885,-0.014551607445008496,0.0041183077499062914
2010-04-14,0.013414634146341697,0.038882803943044664,0.06691288290245478,0.05325443786982231,0.003779624080632038,0.02163461538461542,0.01230425055928408
2010-04-15,0.012936221419975968,0.004217185028993153,-0.024231317450621015,0.018102372034956238,0.010719495233895149,-0.008403361344537785,0.0014732965009209842
2010-04-16,-0.005940005940005988,-0.05459317585301837,-0.0519616026711186,-0.006131207847945963,-0.07585165296190621,-0.055932203389830515,-0.006252298639205622
2010-04-19,-0.0014938751120405769,-0.001110494169905829,0.07021791767554464,0.008636644046884578,-7.263482840036417e-05,0.014003590664272814,0.011843079200592133
2010-04-20,-0.009874326750448748,0.011673151750972721,0.018305224187577185,0.006116207951070152,0.008971052918316236,0.030099150141643216,0.010241404535479282
2010-04-21,0.05983680870353569,-0.01758241758241763,-0.008079175924055715,0.009726443768997006,-0.0013318934485241352,0.040220006875214986,-0.0007241129616220032
2010-04-22,0.027944111776446956,0.013982102908277394,-0.012013846467114564,0.01685731487055997,-0.013084381645820597,0.006939854593522643,0.0018115942028984477
2010-04-23,0.0163661581137311,-0.005515719801433949,-0.002061005770816138,0.002368265245707546,-0.003761869978086252,0.0013127666557271045,-0.01374321880650986
2010-04-26,-0.004912663755458513,-0.021075984470327325,-0.05142503097893436,-0.027761370348493686,-0.024489496645525577,-0.0314650934119961,0.0047671433810048125
2010-04-27,-0.02770159078442125,-0.031728045325779,-0.05856738515131721,-0.028554070473876147,-0.004885565034386641,-0.03248730964467006,-0.00839416058394149
2010-04-28,-0.001692524682651686,0.017554125219426675,0.02520814061054577,-0.001250781738586615,0.0002643604365724084,0.015040223854494661,0.0022083179977916423
2010-04-29,0.026843741169822133,0.02932719953996532,0.02481389578163773,0.008766437069505306,0.005323567167559995,0.03239145416953826,0.002937936099889793
2010-04-30,-0.028068244358833372,-0.025698324022346175,-0.04160246533127887,-0.027312228429546836,-0.011867653134036815,-0.03471295060080104,-0.015012815818381542
2010-05-03,0.020101925254813136,0.01261467889908241,0.008957280661460842,0.01148691767708998,0.009349701645699371,0.006915629322268302,0.010408921933085624
2010-05-04,-0.02886483485983904,-0.0277463193657983,-0.0339175961757342,-0.04416403785488954,-0.04567533983507177,-0.03090659340659352,-0.023546725533480473
2010-05-05,-0.010288653901114553,-0.0011648223645895905,-0.018850141376060225,0.007260726072607193,0.006707702020201989,-0.006732813607370547,-0.009419743782969059
2010-05-06,-0.038117239387814084,-0.07172011661807576,-0.033381364073006736,-0.03669724770642202,-0.021791957356745217,-0.05636817695326446,-0.028908330163560203
2010-05-07,-0.04202942059441617,-0.006281407035175879,-0.009937888198757738,-0.01224489795918371,-0.011058578411731745,0.003780718336483968,-0.02663533098315707
2010-05-10,0.07677843936070206,0.06953223767383077,0.05495608531994978,0.024793388429752206,0.05781541204116358,0.03992467043314507,0.02575452716297777
2010-05-11,0.009895227008149154,-0.008274231678487065,-0.0118934348239772,0.006048387096774244,-0.02416791144815955,-0.016660630206446925,-0.001961553550411832
2010-05-12,0.021902017291066223,-0.00476758045292025,0.002407318247472423,0.01603206412825653,-0.007182667399324938,-0.02025782688766109,0.019261006289308158
2010-05-13,-0.014382402707275754,-0.0119760479041916,-0.021373679154659042,-0.01775147928994092,0.01087171377742635,-0.006390977443609058,-0.006556112610875409
2010-05-14,-0.017453505007153036,-0.031515151515151496,-0.026993865030674913,-0.018741633199464536,-0.006570199452483272,-0.019674612183125273,-0.010869565217391353
2010-05-17,0.0014560279557367384,0.0006257822277846437,-0.030012610340479084,0.004092769440654953,0.0008660735375167761,0.0011578541103820505,0.0003924646781789942
2010-05-18,-0.007269555103227687,-0.024390243902439046,-0.0338013520540823,-0.014266304347826164,-0.018919131529263722,-0.013878180416345476,-0.007061592781482884
2010-05-19,-0.01581722319859402,0.022435897435897356,0.021528525296017342,-0.001378359751895264,-0.007898007457001976,0.011336982017201125,-0.012643224022125699
2010-05-20,-0.04285714285714304,-0.06206896551724128,-0.04741833508956805,-0.04416839199447897,-0.039279075406126185,-0.051797448782373356,-0.04001600640256098
2010-05-21,0.01927860696517425,0.045454545454545414,0.0331858407079646,-0.067870036101083,-0.006225288129889872,0.0574806359559723,-0.010004168403501379
2010-05-24,0.018303843807199627,-0.037084398976982125,0.008029978586723718,0.006971340046475483,0.010835520189621528,-0.05011565150346953,-0.021473684210526423
2010-05-25,-0.006291192330736939,0.005976095617529875,0.0,-0.00846153846153841,-0.00020936269994131784,0.01379870129870131,-0.0073149741824439785
2010-05-26,-0.004522158577027424,-0.0013201320132012473,0.02124269782262367,-0.005430566330488773,-0.0033505046697659413,0.01601281024819845,-0.040745557000433474
2010-05-27,0.03785584494245908,0.045604758757435526,0.041341653666146616,0.010920436817472678,0.03155859982350706,0.04294720252167061,0.03976502485314071
2010-05-28,0.014006419608987297,-0.02718078381795197,-0.014981273408239515,-0.005401234567901203,-0.009858236923578234,-0.02002266717038148,-0.007822685788787642
2010-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-01,0.015539568345323662,-0.018843404808317143,-0.027629911280101505,-0.017843289371605953,-0.0067061630873035405,-0.03623747108712416,0.003504161191414834
2010-06-02,0.011901388495324516,0.0298013245033113,0.01798748696558916,0.0023696682464453556,0.02278093029035322,0.04039999999999999,0.02182453077258839
2010-06-03,-0.003080369644357317,-0.005144694533762095,0.01024327784891188,0.04885736800630425,0.02478435184060257,-0.012302960399846241,0.01537804357112349
2010-06-04,-0.02724719101123596,-0.029088558500323325,-0.042839036755386695,-0.037565740045078844,-0.013594151353487405,-0.03191903464383028,-0.03996634413125788
2010-06-07,-0.019636153624025376,-0.03395472703062585,-0.03972457627118642,-0.023419203747072626,-0.026481310844918116,-0.026940088459992073,-0.019281332164767795
2010-06-08,-0.006480117820324205,0.03376981392143352,0.022062879205736463,-0.01918465227817745,-0.0015226337448559502,0.011983471074380025,-0.007149240393208189
2010-06-09,-0.02460717462199813,-0.020666666666666722,0.04020507285482977,0.007334963325183352,-0.022173680089024428,-0.017966516945692068,-0.013051305130513002
2010-06-10,0.03009118541033451,0.029952348536419482,0.0077821011673153695,0.02265372168284796,0.027397260273972712,0.018295218295218296,0.008663930688554533
2010-06-11,0.01209796400118024,0.009253139458030413,-0.005148005148005175,0.006329113924050667,0.0030358974358974944,0.015924867292772538,0.026220614828209587
2010-06-14,0.00291545189504383,-0.012442698100851302,0.0,-0.004716981132075526,-0.010838889116119299,-0.025723472668810365,-0.006167400881057272
2010-06-15,0.021220930232558333,0.025198938992042397,0.028460543337645472,0.06951026856240117,0.03059874297055898,0.0243399339933994,0.042553191489361764
2010-06-16,0.029035012809564442,0.004527813712807083,0.0,-0.0007385524372229835,0.006620125180548886,-0.006846556584776398,-0.009778911564625847
2010-06-17,0.017427385892116343,-0.00321957501609782,-0.007547169811320642,0.015521064301552201,-0.0023914863087408644,-0.01743714517437145,0.0017174753112922936
2010-06-18,0.00815660685154973,0.0,0.012674271229404344,-0.011644832605531286,-7.990730752316377e-05,0.014857614527445273,0.002571795970853108
2010-06-21,-0.014293419633225501,-0.0019379844961241455,0.0025031289111387967,-0.006627393225331346,-0.02297518679825783,-0.0036600244001626647,-0.01838392475416839
2010-06-22,0.013679890560875485,-0.012944983818770184,-0.019975031210986205,-0.010378057820607856,-0.0047030917716341936,-0.016734693877551,-0.006968641114982632
2010-06-23,-0.010526315789473717,-0.00983606557377048,-0.01273885350318471,0.0014981273408238849,-0.008628836750626645,-0.005811540058115461,-0.017982456140350878
2010-06-24,-0.0073649754500817455,-0.026490066225165587,-0.028129032258064623,-0.0643231114435302,-0.01442367472126671,-0.030897703549060518,-0.012058954890576179
2010-06-25,-0.008518823852706858,0.026530612244898055,0.0422198619224643,0.0,-0.005088523487110419,0.031021111589832007,-0.018987341772152
